time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-02-07T02:44:57.493Z,8.8734,126.7157,65.785,5.1,mb,74,114,2.116,0.74,us,us7000lxgc,2024-02-09T04:35:42.040Z,"44 km E of Aras-asan, Philippines",earthquake,9.69,6.422,0.052,121,reviewed,us,us
2024-02-07T02:42:02.190Z,-10.6099,165.9893,205.515,5,mb,83,29,6.063,0.75,us,us7000lxga,2024-02-09T04:18:34.040Z,"24 km ENE of Lata, Solomon Islands",earthquake,4.63,5.486,0.029,380,reviewed,us,us
2024-02-07T02:04:53.326Z,13.1434,-89.6264,63.775,5,mb,72,171,0.536,0.88,us,us7000lxg3,2024-02-09T03:37:44.769Z,"50 km SW of La Libertad, El Salvador",earthquake,6.67,5.973,0.023,616,reviewed,us,us
2024-02-07T00:09:47.674Z,7.9988,126.8999,60.171,4.5,mb,27,129,1.602,0.97,us,us7000lxfa,2024-02-07T00:29:20.040Z,"50 km E of Santa Maria, Philippines",earthquake,11.22,6.873,0.121,20,reviewed,us,us
2024-02-06T21:08:13.481Z,37.7239,137.5248,5.509,5.1,mww,97,93,0.66,0.74,us,us7000lxe4,2024-02-07T10:59:46.813Z,"77 km NE of Anamizu, Japan",earthquake,4.46,3.728,0.083,14,reviewed,us,us
2024-02-06T20:48:31.615Z,36.4011,69.5411,10,4.6,mb,99,82,3.552,0.59,us,us7000lxe0,2024-02-12T21:42:09.040Z,"34 km SW of Farkhār, Afghanistan",earthquake,8.66,1.826,0.056,96,reviewed,us,us
2024-02-06T16:06:39.625Z,44.37,148.8982,49.572,5,mb,207,86,4.537,0.54,us,us7000lxc6,2024-02-07T18:40:24.040Z,"124 km SE of Kuril’sk, Russia",earthquake,8.28,5.886,0.031,350,reviewed,us,us
2024-02-06T14:37:56.135Z,8.9465,126.2843,49.658,5.1,mww,202,53,1.991,0.71,us,us7000lxbl,2024-02-07T18:21:40.173Z,"1 km NNW of Bacolod, Philippines",earthquake,6.64,4.615,0.068,21,reviewed,us,us
2024-02-06T13:53:18.965Z,13.1147,-89.5951,63.471,5.1,mww,298,47,0.555,0.85,us,us7000lxb4,2024-02-09T02:22:27.673Z,"50 km SW of La Libertad, El Salvador",earthquake,6.08,3.68,0.056,31,reviewed,us,us
2024-02-06T13:37:31.742Z,7.3343,-80.6647,10,4.9,mb,33,153,2.473,1.07,us,us7000lxb1,2024-02-09T01:32:41.858Z,"11 km SSW of El Cortezo, Panama",earthquake,4.19,1.951,0.069,66,reviewed,us,us
2024-02-06T09:01:20.398Z,-41.1537,-87.7803,10,4.6,mb,50,202,11.161,0.56,us,us7000lxa3,2024-02-06T15:28:10.040Z,"West Chile Rise",earthquake,14.58,1.987,0.086,40,reviewed,us,us
2024-02-06T04:20:51.618Z,16.7783,120.9983,10,4.6,mb,40,121,6.009,0.82,us,us7000lx97,2024-02-09T03:16:38.040Z,"11 km S of Hapao, Philippines",earthquake,13.12,1.915,0.097,32,reviewed,us,us
2024-02-06T02:18:02.618Z,10.9243,-62.4969,88.398,4.9,mb,59,34,3.835,0.3,us,us7000lx8h,2024-02-08T22:35:34.677Z,"44 km NNW of Güiria, Venezuela",earthquake,8.07,5.542,0.037,229,reviewed,us,us
2024-02-06T00:00:44.116Z,55.5423,-35.2115,10,4.6,mb,47,125,16.088,0.88,us,us7000lx7w,2024-02-06T00:20:10.040Z,"Reykjanes Ridge",earthquake,11.89,1.927,0.083,43,reviewed,us,us
2024-02-05T21:20:34.637Z,55.7102,-35.1158,10,4.8,mb,66,103,7.681,0.64,us,us7000lx6w,2024-02-05T21:54:22.040Z,"Reykjanes Ridge",earthquake,10.03,1.911,0.064,76,reviewed,us,us
2024-02-05T21:07:37.249Z,-48.4454,-87.1954,10,4.8,mb,39,144,9.894,0.49,us,us7000lx6v,2024-02-05T22:38:26.040Z,"southern Pacific Ocean",earthquake,10.55,1.874,0.097,33,reviewed,us,us
2024-02-05T20:21:07.865Z,-48.3938,-87.1289,10,4.8,mb,56,154,9.848,0.5,us,us7000lx6p,2024-02-16T19:23:21.040Z,"southern Pacific Ocean",earthquake,11.93,1.92,0.074,56,reviewed,us,us
2024-02-05T19:04:08.975Z,22.2033,143.3742,184.339,5.1,mww,109,69,4.99,0.65,us,us7000lx5e,2024-02-21T19:14:19.133Z,"Volcano Islands, Japan region",earthquake,7.94,3.262,0.063,24,reviewed,us,us
2024-02-05T18:40:03.431Z,55.5076,-35.1774,10,4.5,mb,69,130,7.814,0.37,us,us7000lx5a,2024-02-16T19:03:32.040Z,"Reykjanes Ridge",earthquake,5.74,1.817,0.061,80,reviewed,us,us
2024-02-05T14:39:37.204Z,55.4525,-35.1925,10,5,mww,122,42,7.851,0.62,us,us7000lx34,2024-02-12T19:03:54.040Z,"Reykjanes Ridge",earthquake,8.79,1.789,0.047,44,reviewed,us,us
2024-02-05T14:05:23.199Z,-4.114,140.1864,86.573,4.9,mb,53,61,1.67,1.19,us,us7000lx2w,2024-02-12T18:37:06.040Z,"174 km SSW of Abepura, Indonesia",earthquake,8.56,5.954,0.091,38,reviewed,us,us
2024-02-05T13:53:33.573Z,55.4254,-35.2173,10,5.4,mww,116,30,7.864,0.74,us,us7000lx33,2024-02-11T18:22:28.890Z,"Reykjanes Ridge",earthquake,4.87,1.778,0.039,62,reviewed,us,us
2024-02-05T13:53:14.484Z,55.4473,-35.1278,10,5.4,mww,136,38,7.879,0.64,us,us7000lx2q,2024-02-11T18:19:47.321Z,"Reykjanes Ridge",earthquake,8.81,1.804,0.041,57,reviewed,us,us
2024-02-05T12:38:49.357Z,-0.3021,124.2425,58.102,4.9,mb,87,32,1.644,0.82,us,us7000lx2i,2024-02-14T17:49:18.040Z,"86 km SSW of Modisi, Indonesia",earthquake,6.87,4.726,0.062,135,reviewed,us,us
2024-02-05T10:25:17.272Z,0.7028,121.2895,85.531,4.7,mb,38,83,0.65,0.63,us,us7000lx20,2024-02-05T12:17:54.040Z,"198 km W of Gorontalo, Indonesia",earthquake,7.89,7.341,0.092,36,reviewed,us,us
2024-02-05T08:50:57.292Z,55.4579,-35.251,10,4.6,mb,99,66,7.826,0.56,us,us7000lx1i,2024-02-06T08:32:03.040Z,"Reykjanes Ridge",earthquake,8.9,1.869,0.048,131,reviewed,us,us
2024-02-05T08:30:50.445Z,30.7768,131.4355,38.559,5,mb,57,97,1.115,0.6,us,us7000lx1f,2024-02-05T08:50:51.040Z,"41 km E of Nishinoomote, Japan",earthquake,6.75,6.9,0.067,70,reviewed,us,us
2024-02-05T08:11:57.564Z,11.9509,-89.2279,10,4.5,mb,52,218,1.707,0.69,us,us7000lx1c,2024-02-05T15:18:44.040Z,"164 km SSW of Puerto El Triunfo, El Salvador",earthquake,7.67,1.985,0.084,41,reviewed,us,us
2024-02-05T07:51:52.043Z,2.3298,126.8171,36.098,4.6,mb,52,104,1.642,0.65,us,us7000lx19,2024-02-07T07:01:49.040Z,"148 km WNW of Tobelo, Indonesia",earthquake,6.85,7.47,0.086,42,reviewed,us,us
2024-02-05T07:26:31.928Z,-23.071,170.1609,10,5.2,mww,60,111,2.545,0.65,us,us7000lx12,2024-02-06T09:05:18.040Z,"277 km E of Vao, New Caledonia",earthquake,8.87,1.785,0.093,11,reviewed,us,us
2024-02-05T00:52:23.161Z,-2.1404,100.4567,52.896,5.3,mb,88,57,3.33,0.87,us,us7000lx01,2024-02-05T01:07:15.040Z,"97 km E of Tuapejat, Indonesia",earthquake,7.13,4.592,0.063,84,reviewed,us,us
2024-02-04T23:22:42.006Z,26.1034,-110.7605,10,4.5,mb,17,166,1.795,0.54,us,us7000lwzq,2024-02-05T05:21:25.308Z,"59 km E of Loreto, Mexico",earthquake,9,1.912,0.079,47,reviewed,us,us
2024-02-04T22:43:13.133Z,12.0888,93.6298,126.729,4.6,mb,50,82,5.817,0.63,us,us7000lwzl,2024-02-04T23:00:16.040Z,"107 km ENE of Port Blair, India",earthquake,7.4,7.512,0.073,57,reviewed,us,us
2024-02-04T16:32:25.799Z,1.8746,98.9467,121.34,4.7,mb,60,90,0.814,0.86,us,us7000lwye,2024-02-04T21:58:40.480Z,"23 km NE of Sibolga, Indonesia",earthquake,6.85,6.555,0.074,56,reviewed,us,us
2024-02-04T15:01:10.585Z,-6.3658,147.7419,65.662,4.5,mb,35,163,7.992,0.79,us,us7000lwy1,2024-02-04T15:56:16.040Z,"24 km NNW of Finschhafen, Papua New Guinea",earthquake,13.15,9.99,0.101,29,reviewed,us,us
2024-02-04T11:31:51.414Z,-30.2366,-177.281,13.967,4.6,mb,41,121,1.119,0.95,us,us7000lwxx,2024-02-12T15:35:54.040Z,"Kermadec Islands, New Zealand",earthquake,4.46,4.362,0.1,35,reviewed,us,us
2024-02-04T09:50:44.730Z,12.4203,143.5609,57.778,5.4,mww,161,26,1.725,0.84,us,us7000lwwh,2024-02-20T10:00:52.817Z,"152 km SW of Merizo Village, Guam",earthquake,8.47,4.141,0.069,20,reviewed,us,us
2024-02-04T05:32:24.253Z,-7.6539,127.5465,167.038,4.9,mb,91,44,3.856,0.99,us,us7000lwve,2024-02-04T06:13:37.663Z,"113 km NNE of Lospalos, Timor Leste",earthquake,4.2,6.683,0.064,79,reviewed,us,us
2024-02-04T04:46:12.676Z,-17.8217,-174.1723,35,5.2,mb,70,46,3.47,1.23,us,us7000lwv9,2024-02-04T05:04:44.040Z,"93 km NNW of Neiafu, Tonga",earthquake,8.47,1.887,0.033,305,reviewed,us,us
2024-02-04T04:02:44.895Z,-19.3634,-69.5835,115.666,4.8,mww,77,109,0.476,1.06,us,us7000lwv3,2024-02-04T17:36:43.357Z,"17 km WSW of Camiña, Chile",earthquake,5.45,4.353,0.098,10,reviewed,us,us
2024-02-04T02:42:51.970Z,-6.9775,155.1578,10,4.5,mb,28,132,4.067,0.91,us,us7000lxtc,2024-02-09T01:35:37.040Z,"81 km SSW of Panguna, Papua New Guinea",earthquake,15.71,1.922,0.128,18,reviewed,us,us
2024-02-04T01:25:52.472Z,16.7151,-86.1436,10,4.8,mb,60,42,3.853,1.2,us,us7000lwur,2024-02-04T15:48:15.499Z,"39 km NW of Guanaja, Honduras",earthquake,7.44,1.929,0.034,264,reviewed,us,us
2024-02-04T01:24:27.748Z,44.648,148.2433,74.321,4.8,mb,65,130,4.085,0.58,us,us7000lwut,2024-02-04T01:43:34.040Z,"70 km SSE of Kuril’sk, Russia",earthquake,9.79,7.322,0.045,156,reviewed,us,us
2024-02-04T01:18:58.463Z,41.2093,78.6939,10,4.8,mb,53,113,1.308,0.7,us,us7000lwuq,2024-02-04T01:29:28.040Z,"124 km WNW of Aykol, China",earthquake,5.07,1.932,0.081,47,reviewed,us,us
2024-02-03T23:30:54.230Z,-8.0366,-79.8962,41.524,5.1,mb,72,147,4.463,0.98,us,us7000lwu4,2024-02-04T03:28:49.694Z,"72 km W of Santiago de Cao, Peru",earthquake,9.99,9.645,0.062,83,reviewed,us,us
2024-02-03T20:41:06.886Z,-0.3615,124.2912,65.931,4.8,mb,56,37,1.663,0.54,us,us7000lwth,2024-02-11T00:19:08.040Z,"91 km S of Modisi, Indonesia",earthquake,5.2,6.167,0.08,48,reviewed,us,us
2024-02-03T18:44:51.243Z,38.5902,90.6586,36.027,4.5,mb,83,117,9.173,0.51,us,us7000lwsp,2024-02-03T21:59:14.040Z,"168 km ESE of Bingtuan Sanshiliu Tuan, China",earthquake,6.59,7.631,0.061,78,reviewed,us,us
2024-02-03T18:43:52.820Z,6.6324,126.071,70.38,4.5,mb,48,57,0.654,0.77,us,us7000lwss,2024-02-03T21:04:00.040Z,"2 km S of Sigaboy, Philippines",earthquake,6.04,6.081,0.084,42,reviewed,us,us
2024-02-03T18:33:35.453Z,10.9265,-62.4834,85.277,4.9,mww,156,25,3.828,0.8,us,us7000lwsj,2024-02-06T19:01:45.341Z,"43 km NNW of Güiria, Venezuela",earthquake,5.27,5.693,0.078,16,reviewed,us,us
2024-02-03T18:02:31.147Z,41.1937,78.6268,10,4.5,mb,93,107,0.445,0.58,us,us7000lws8,2024-02-03T20:09:28.040Z,"129 km W of Aykol, China",earthquake,4.93,1.861,0.065,78,reviewed,us,us
2024-02-03T16:42:00.638Z,52.2727,160.1498,28.634,4.5,mb,68,132,1.183,0.88,us,us7000lwrs,2024-02-03T18:09:40.040Z,"135 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,9.52,5.824,0.063,74,reviewed,us,us
2024-02-03T16:34:47.244Z,41.1919,78.6075,10,4.6,mwr,145,34,0.807,0.8,us,us7000lwrn,2024-02-03T17:10:47.040Z,"131 km W of Aykol, China",earthquake,4.23,1.805,0.08,15,reviewed,us,us
2024-02-03T13:50:34.545Z,-17.7291,-174.205,68.034,5.1,mb,46,60,3.55,0.96,us,us7000lwqp,2024-02-03T14:10:17.040Z,"104 km NNW of Neiafu, Tonga",earthquake,5.73,6.933,0.047,144,reviewed,us,us
2024-02-03T13:45:37.851Z,-12.5083,167.0525,240.658,5.2,mww,35,127,7.614,0.76,us,us7000lwqn,2024-02-09T15:28:45.040Z,"160 km NNW of Sola, Vanuatu",earthquake,6.92,9.973,0.093,11,reviewed,us,us
2024-02-03T13:44:38.782Z,41.2082,78.6093,10,4.9,mb,43,70,0.798,0.79,us,us7000lwqm,2024-02-03T14:08:20.040Z,"131 km WNW of Aykol, China",earthquake,4.26,1.862,0.052,117,reviewed,us,us
2024-02-03T13:26:27.955Z,41.2318,78.6079,10,4.5,mb,27,80,0.46,1.14,us,us7000lwqi,2024-02-03T14:30:13.040Z,"131 km WNW of Aykol, China",earthquake,7.21,1.903,0.103,28,reviewed,us,us
2024-02-03T13:02:53.671Z,-21.201,-65.79,281.152,4.6,mb,54,55,2.819,0.85,us,us7000lwqc,2024-02-03T13:23:28.040Z,"27 km NNW of Tupiza, Bolivia",earthquake,7.5,7.496,0.062,78,reviewed,us,us
2024-02-03T08:36:29.913Z,41.2418,78.5936,10,4.9,mb,101,111,0.472,0.63,us,us7000lwpg,2024-02-17T13:55:43.040Z,"131 km SSE of Kyzyl-Suu, Kyrgyzstan",earthquake,7.98,1.106,0.062,82,reviewed,us,us
2024-02-03T08:25:09.304Z,2.3788,126.9728,35.893,5,mww,107,105,1.644,0.75,us,us7000lwpf,2024-02-17T13:52:46.040Z,"135 km WNW of Tobelo, Indonesia",earthquake,7.44,6.346,0.089,12,reviewed,us,us
2024-02-03T07:24:43.516Z,12.9833,-89.7345,35,4.5,mb,113,152,0.723,0.98,us,us7000lwnw,2024-02-17T13:39:38.663Z,"68 km S of Acajutla, El Salvador",earthquake,3.34,1.939,0.052,108,reviewed,us,us
2024-02-03T05:24:28.269Z,35.53433333,-96.76383333,3,5.06,mww,64,98,0,0.25,ok,ok2024cish,2024-02-22T05:34:40.465Z,"8 km NW of Prague, Oklahoma",earthquake,,0.7,,30,reviewed,ok,us
2024-02-03T04:57:02.153Z,-2.864,141.3256,30.361,4.6,mb,42,54,0.712,0.89,us,us7000lxrm,2024-02-08T22:41:37.040Z,"20 km S of Vanimo, Papua New Guinea",earthquake,11.13,4.69,0.103,28,reviewed,us,us
2024-02-03T04:40:58.608Z,37.0103,97.062,10,5,mb,69,55,5.448,1.05,us,us7000lwm5,2024-02-03T05:12:04.040Z,"233 km SSW of Yanglong, China",earthquake,3.73,1.858,0.049,132,reviewed,us,us
2024-02-03T00:48:55.352Z,-32.751,-70.6263,90.268,4.8,mb,82,63,0.394,0.99,us,us7000lwkh,2024-02-03T08:07:04.439Z,"9 km E of San Felipe, Chile",earthquake,4.53,4.827,0.034,263,reviewed,us,us
2024-02-02T23:21:45.828Z,-28.7558,-177.0181,42.592,4.6,mb,20,198,0.935,0.35,us,us7000lxk9,2024-02-09T03:36:17.040Z,"Kermadec Islands region",earthquake,11.57,7.876,0.181,9,reviewed,us,us
2024-02-02T21:22:02.131Z,-15.0917,-173.8476,21.483,4.7,mb,38,58,2.32,0.43,us,us7000lxk8,2024-02-10T04:13:19.040Z,"95 km N of Hihifo, Tonga",earthquake,11.72,4.429,0.092,36,reviewed,us,us
2024-02-02T19:27:58.491Z,24.3703,94.5902,100.302,4.5,mb,104,45,3.164,0.62,us,us7000lwi2,2024-02-02T20:18:18.040Z,"58 km ESE of Wāngjing, India",earthquake,8.07,6.079,0.057,97,reviewed,us,us
2024-02-02T18:00:51.182Z,1.1103,127.4226,159.815,4.5,mb,39,114,0.341,0.51,us,us7000lwh8,2024-02-02T18:33:05.040Z,"35 km N of Ternate, Indonesia",earthquake,8.74,3.78,0.097,34,reviewed,us,us
2024-02-02T16:38:47.275Z,8.8935,126.3424,81.694,4.8,mb,42,110,1.963,0.79,us,us7000lwgc,2024-02-02T16:54:29.040Z,"3 km E of Aras-asan, Philippines",earthquake,11.88,6.96,0.075,56,reviewed,us,us
2024-02-02T15:09:00.160Z,40.3893333,-125.4448333,10,4.92,mw,145,243,0.8485,0.29,nc,nc73997816,2024-02-09T14:56:35.561Z,"98 km W of Petrolia, CA",earthquake,1.34,31.61,,4,reviewed,nc,nc
2024-02-02T14:13:58.364Z,-30.3652,-176.5054,10,4.8,mb,55,121,1.649,0.89,us,us7000lwd3,2024-02-08T16:12:35.040Z,"Kermadec Islands region",earthquake,4.14,1.829,0.098,37,reviewed,us,us
2024-02-02T13:24:59.316Z,-11.0499,-74.4334,10.022,4.5,mb,49,74,2.538,0.8,us,us7000lwcu,2024-02-08T16:39:13.040Z,"17 km NW of Puerto Ocopa, Peru",earthquake,7.53,1.654,0.09,36,reviewed,us,us
2024-02-02T10:10:26.194Z,23.4846,120.2054,10,4.5,mb,36,73,0.431,0.68,us,us7000lw9u,2024-02-03T00:02:03.057Z,"24 km W of Pizitou, Taiwan",earthquake,2.25,1.891,0.124,19,reviewed,us,us
2024-02-02T10:06:56.806Z,-9.768,106.3375,10,4.5,mb,23,89,0.932,0.5,us,us7000lw9w,2024-02-02T11:00:33.040Z,"south of Java, Indonesia",earthquake,5.35,1.897,0.145,16,reviewed,us,us
2024-02-02T10:05:43.609Z,-21.5419,-66.6961,245.736,4.7,mb,39,32,1.964,0.54,us,us7000lw9r,2024-02-02T10:29:33.040Z,"83 km SW of Atocha, Bolivia",earthquake,6.87,10.856,0.134,18,reviewed,us,us
2024-02-02T05:56:41.722Z,6.6914,92.5268,10,4.6,mb,34,80,7.51,0.56,us,us7000lxjp,2024-02-17T07:19:20.040Z,"Nicobar Islands, India region",earthquake,9.26,1.896,0.114,23,reviewed,us,us
2024-02-02T05:31:11.165Z,-18.2566,-69.7215,122.868,4.6,mb,31,81,0.6,1.06,us,us7000lw6n,2024-02-17T07:09:03.040Z,"58 km SSE of Palca, Peru",earthquake,7.31,3.748,0.105,27,reviewed,us,us
2024-02-01T23:07:27.930Z,-2.4736,138.2909,36.961,4.9,mb,114,95,6.052,0.64,us,us7000lw2l,2024-02-10T23:54:28.040Z,"260 km W of Abepura, Indonesia",earthquake,10.14,6.132,0.056,99,reviewed,us,us
2024-02-01T22:26:19.243Z,23.7761,123.3241,19.815,4.7,mww,78,89,1.026,0.51,us,us7000lw24,2024-02-10T23:44:50.040Z,"83 km SSE of Yonakuni, Japan",earthquake,4.57,4.074,0.098,10,reviewed,us,us
2024-02-01T21:35:38.870Z,8.1822,126.9285,59.363,5.1,mww,88,84,1.735,0.77,us,us7000lw1m,2024-02-01T21:59:45.040Z,"54 km E of Barcelona, Philippines",earthquake,8.93,5.365,0.098,10,reviewed,us,us
2024-02-01T18:14:40.757Z,-15.1654,-173.0787,10,5,mb,44,41,1.771,0.74,us,us7000lvzt,2024-02-11T17:45:31.040Z,"116 km NE of Hihifo, Tonga",earthquake,8.23,1.856,0.063,79,reviewed,us,us
2024-02-01T07:45:39.193Z,11.8445,142.7919,10,5.1,mb,52,71,2.667,0.77,us,us7000lvqi,2024-02-23T07:55:52.432Z,"257 km SW of Merizo Village, Guam",earthquake,9.55,1.88,0.049,137,reviewed,us,us
2024-01-31T23:43:17.673Z,12.6101,-89.2822,41.284,4.6,mb,49,163,1.05,0.62,us,us7000lvj9,2024-01-31T23:59:49.040Z,"97 km S of La Libertad, El Salvador",earthquake,4.55,9.134,0.053,105,reviewed,us,us
2024-01-31T22:28:56.316Z,-6.9592,148.1033,30.697,4.5,mb,48,134,2.603,0.7,us,us7000lx41,2024-02-06T04:44:28.040Z,"52 km SSE of Finschhafen, Papua New Guinea",earthquake,6.51,5.666,0.096,32,reviewed,us,us
2024-01-31T21:38:28.211Z,-23.0083,-66.4267,231.302,4.5,mb,27,98,1.616,0.86,us,us7000lvhs,2024-02-06T05:24:00.040Z,"79 km WNW of El Aguilar, Argentina",earthquake,6.22,7.818,0.156,12,reviewed,us,us
2024-01-31T20:46:48.797Z,13.5357,120.586,77.66,4.8,mb,99,79,9.244,0.66,us,us7000lvgg,2024-02-05T20:48:45.891Z,"18 km WNW of Abra de Ilog, Philippines",earthquake,5.36,6.869,0.055,107,reviewed,us,us
2024-01-31T19:25:25.839Z,-31.756,-178.3652,38.418,4.7,mb,31,171,2.515,0.71,us,us7000lvfa,2024-02-05T20:17:06.040Z,"Kermadec Islands region",earthquake,12.67,8.111,0.127,19,reviewed,us,us
2024-01-31T16:13:58.297Z,5.1788,126.9267,93.223,4.5,mb,26,163,2.307,0.62,us,us7000lx3w,2024-02-18T03:51:32.040Z,"154 km SSE of Pondaguitan, Philippines",earthquake,12.48,9.009,0.135,16,reviewed,us,us
2024-01-31T11:12:23.561Z,-22.0496,170.2664,25.8,4.7,mb,24,150,2.67,0.62,us,us7000lv82,2024-02-15T13:04:48.040Z,"252 km ESE of Tadine, New Caledonia",earthquake,9.2,6.184,0.134,17,reviewed,us,us
2024-01-31T10:49:35.343Z,-22.83,-177.1586,174.867,5.8,mww,165,32,2.454,0.7,us,us7000lv7d,2024-02-15T13:00:11.861Z,"265 km SW of Houma, Tonga",earthquake,9.85,4.854,0.068,21,reviewed,us,us
2024-01-31T10:05:04.404Z,12.2378,143.5884,34.731,4.8,mb,37,97,1.834,0.64,us,us7000lv78,2024-02-15T08:04:11.040Z,"163 km SW of Merizo Village, Guam",earthquake,7.42,5.6,0.101,30,reviewed,us,us
2024-01-31T07:24:33.428Z,35.3892,141.7498,22.749,4.5,mb,26,141,2.778,1,us,us7000lx3l,2024-02-07T07:00:32.040Z,"91 km ESE of Hasaki, Japan",earthquake,5.32,6.532,0.221,6,reviewed,us,us
2024-01-31T06:35:30.318Z,-4.1724,129.0488,138.564,4.5,mb,33,47,0.921,0.72,us,us7000lv6l,2024-01-31T07:23:26.040Z,"93 km S of Amahai, Indonesia",earthquake,9.05,4.202,0.127,20,reviewed,us,us
2024-01-31T05:53:40.578Z,-36.5651,-97.4682,10,4.5,mb,30,152,19.471,0.79,us,us7000lv6j,2024-01-31T07:04:08.040Z,"West Chile Rise",earthquake,15.73,1.93,0.102,28,reviewed,us,us
2024-01-31T04:35:38.122Z,-14.9905,-173.6145,10,4.7,mb,28,114,2.075,0.68,us,us7000lv65,2024-02-02T06:20:13.040Z,"108 km N of Hihifo, Tonga",earthquake,7.75,1.91,0.115,23,reviewed,us,us
2024-01-31T04:25:26.380Z,-20.9667,-70.4876,59.874,4.5,mb,26,181,0.654,0.82,us,us7000lv62,2024-02-02T06:19:01.280Z,"84 km SSW of La Tirana, Chile",earthquake,5.24,4.153,0.192,9,reviewed,us,us
2024-01-31T02:29:19.012Z,11.531,-43.7236,10,4.9,mb,55,64,10.888,0.33,us,us7000lv5j,2024-02-02T05:40:36.040Z,"northern Mid-Atlantic Ridge",earthquake,9.02,1.811,0.039,205,reviewed,us,us
2024-01-31T01:11:39.576Z,-15.4419,-71.5522,120.845,4.6,mb,60,121,2.917,0.7,us,us7000lv59,2024-02-02T05:28:35.040Z,"9 km NW of Ccolo, Peru",earthquake,10.16,8.632,0.077,50,reviewed,us,us
2024-01-31T01:00:59.843Z,18.2546,-103.531,35,4.5,mb,40,211,2.583,0.77,us,us7000lv57,2024-02-02T05:02:58.040Z,"31 km S of La Placita de Morelos, Mexico",earthquake,6.86,1.957,0.039,189,reviewed,us,us
2024-01-30T18:05:27.752Z,1.8874,126.4795,41.461,5,mb,112,54,1.419,0.71,us,us7000lv28,2024-02-05T17:16:53.040Z,"157 km NW of Ternate, Indonesia",earthquake,2.83,5.803,0.049,133,reviewed,us,us
2024-01-30T16:27:00.010Z,19.19,-64.9718,28,4.6,ml,18,229,0.8367,0.4,pr,pr2024030006,2024-01-30T22:05:41.895Z,"93 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.83,25.34,0,0,reviewed,pr,pr
2024-01-30T13:10:13.939Z,-55.9955,-27.5963,104.557,5,mb,80,45,5.381,0.48,us,us7000luz7,2024-02-01T00:07:04.040Z,"South Sandwich Islands region",earthquake,10.67,4.827,0.09,43,reviewed,us,us
2024-01-30T12:58:32.280Z,-57.3929,-25.912,85.331,4.9,mb,46,89,6.721,0.63,us,us7000luz3,2024-01-30T14:46:21.040Z,"South Sandwich Islands region",earthquake,14.36,4.735,0.11,28,reviewed,us,us
2024-01-30T10:36:39.286Z,11.5162,-87.0597,35,4.7,mb,103,169,1.013,0.58,us,us7000luyc,2024-01-30T11:48:03.224Z,"66 km WSW of Masachapa, Nicaragua",earthquake,5.15,1.948,0.032,295,reviewed,us,us
2024-01-30T06:47:46.241Z,8.8001,126.7655,68.646,4.6,mb,43,106,2.083,0.55,us,us7000luxb,2024-02-05T19:17:56.040Z,"50 km E of Aras-asan, Philippines",earthquake,10.95,7,0.1,30,reviewed,us,us
2024-01-30T00:47:03.875Z,-14.6317,-172.5305,10,4.7,mb,42,103,1.021,1.04,us,us7000lwe3,2024-02-21T05:07:59.040Z,"96 km S of Gataivai, Samoa",earthquake,4.15,1.82,0.115,23,reviewed,us,us
2024-01-30T00:41:20.686Z,-54.3376,142.8014,10,4.9,mb,27,116,11.817,0.67,us,us7000luvu,2024-01-30T00:55:20.040Z,"west of Macquarie Island",earthquake,12.64,1.854,0.114,24,reviewed,us,us
2024-01-29T22:27:41.998Z,41.1867,78.7155,10,5.7,mww,89,35,1.333,0.88,us,us7000luuy,2024-02-02T19:12:54.227Z,"122 km WNW of Aykol, China",earthquake,7.07,1.844,0.089,12,reviewed,us,us
2024-01-29T21:38:33.833Z,13.4796,-88.7047,183.995,4.6,mb,43,129,0.324,0.42,us,us7000luun,2024-01-29T21:59:50.040Z,"12 km WNW of San Agustín, El Salvador",earthquake,9.64,8.422,0.053,107,reviewed,us,us
2024-01-29T21:18:39.139Z,-64.6719,175.9435,10,4.5,mb,12,160,13.616,0.81,us,us7000lwf9,2024-02-06T23:51:05.040Z,"Balleny Islands region",earthquake,12.57,1.866,0.205,7,reviewed,us,us
2024-01-29T21:02:32.781Z,-33.491,57.0586,10,4.5,mb,14,131,12.219,0.49,us,us7000lwf5,2024-02-06T23:40:32.040Z,"Southwest Indian Ridge",earthquake,15.76,1.907,0.22,6,reviewed,us,us
2024-01-29T20:03:05.077Z,35.3911,141.2952,28.066,4.8,mb,71,118,2.58,0.53,us,us7000lutd,2024-02-11T14:59:19.040Z,"56 km SE of Hasaki, Japan",earthquake,7.02,5.096,0.063,78,reviewed,us,us
2024-01-29T20:00:52.820Z,19.245,-64.954,10,4.6,ml,24,225,0.8917,0.43,pr,pr2024029005,2024-02-11T14:51:11.040Z,"99 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.79,31.61,0.21,18,reviewed,pr,pr
2024-01-29T17:43:30.091Z,-27.8601,-66.5064,161.545,4.5,mb,69,41,3.451,0.82,us,us7000lush,2024-02-11T16:43:51.040Z,"36 km SSW of Andalgalá, Argentina",earthquake,5.69,7.064,0.061,80,reviewed,us,us
